city,timestamp,temperature,season
Paris,2018-06-08,17.797342654777694,summer
Paris,2018-06-09,21.680108481206535,summer
Paris,2018-06-10,14.74236255874249,summer
Paris,2018-06-11,22.513248122179462,summer
Paris,2018-06-12,17.05816985816198,summer
Paris,2018-06-13,23.973605064702845,summer
Paris,2018-06-14,21.232446348346805,summer
Paris,2018-06-15,15.125096483111857,summer
Paris,2018-06-16,25.441909123264676,summer
Paris,2018-06-17,20.48077954282,summer
Paris,2018-06-18,22.08312529627825,summer
Paris,2018-06-19,18.956412874085444,summer
Paris,2018-06-20,26.02080178286026,summer
Paris,2018-06-21,19.188008873515344,summer
Paris,2018-06-22,20.020008574902715,summer
Paris,2018-06-23,20.894907740073183,summer
Paris,2018-06-24,18.646246764932883,summer
Paris,2018-06-25,19.497942192068535,summer
Paris,2018-06-26,13.471998103812371,summer
Paris,2018-06-27,16.009238436650733,summer
Paris,2018-06-28,20.795430158213154,summer
Paris,2018-06-29,18.594326899740974,summer
Paris,2018-06-30,11.452509805111688,summer
Paris,2018-07-01,28.020701473895816,summer
Paris,2018-07-02,19.52667900185433,summer
Paris,2018-07-03,19.95188914480338,summer
Paris,2018-07-04,12.474974112530543,summer
Paris,2018-07-05,26.499226777867253,summer
Paris,2018-07-06,17.597738087326867,summer
Paris,2018-07-07,19.476699221456844,summer
Paris,2018-07-08,12.750185658635246,summer
Paris,2018-07-09,11.180867724649682,summer
Paris,2018-07-10,16.914981650145798,summer
Paris,2018-07-11,12.737730602107789,summer
Paris,2018-07-12,18.483039592411536,summer
Paris,2018-07-13,19.538382390994006,summer
Paris,2018-07-14,20.36562681929035,summer
Paris,2018-07-15,13.85506197709391,summer
Paris,2018-07-16,10.16472567215452,summer
Paris,2018-07-17,27.07443249154427,summer
Paris,2018-07-18,18.64631033238308,summer
Paris,2018-07-19,23.31954300844321,summer
Paris,2018-07-20,21.153001463558393,summer
Paris,2018-07-21,25.68108759851215,summer
Paris,2018-07-22,23.937106442537907,summer
Paris,2018-07-23,23.7285446619778,summer
Paris,2018-07-24,23.130382650917188,summer
Paris,2018-07-25,20.63019346831231,summer
Paris,2018-07-26,26.106183073915574,summer
Paris,2018-07-27,12.308259805295265,summer
Paris,2018-07-28,17.6855626296271,summer
Paris,2018-07-29,17.74938570002023,summer
Paris,2018-07-30,23.797290166222524,summer
Paris,2018-07-31,8.323011245858027,summer
Paris,2018-08-01,20.918087758240723,summer
Paris,2018-08-02,23.989259181579683,summer
Paris,2018-08-03,17.9072874102032,summer
Paris,2018-08-04,16.87572675777026,summer
Paris,2018-08-05,20.419290744704536,summer
Paris,2018-08-06,21.077539927392355,summer
Paris,2018-08-07,16.300938276383174,summer
Paris,2018-08-08,23.08207099250025,summer
Paris,2018-08-09,15.465257335858722,summer
Paris,2018-08-10,17.57639409940064,summer
Paris,2018-08-11,9.12708601286272,summer
Paris,2018-08-12,8.841187367026642,summer
Paris,2018-08-13,22.059697854185558,summer
Paris,2018-08-14,21.010162835160326,summer
Paris,2018-08-15,20.682517878555895,summer
Paris,2018-08-16,15.370998105715422,summer
Paris,2018-08-17,26.965937034850878,summer
Paris,2018-08-18,24.372318726047137,summer
Paris,2018-08-19,13.776542553583228,summer
Paris,2018-08-20,30.420044263190196,summer
Paris,2018-08-21,17.790570673880815,summer
Paris,2018-08-22,23.195314245668044,summer
Paris,2018-08-23,23.884182374123032,summer
Paris,2018-08-24,24.295094795515727,summer
Paris,2018-08-25,15.791780904026872,summer
Paris,2018-08-26,24.104052652151285,summer
Paris,2018-08-27,18.726400926073875,summer
Paris,2018-08-28,21.664450672318157,summer
Paris,2018-08-29,25.78374980843864,summer
Paris,2018-08-30,17.71667135358558,summer
Paris,2018-08-31,23.545210916554495,summer
Paris,2018-09-01,5.953146850246044,autumn
Paris,2018-09-02,6.671872697865303,autumn
Paris,2018-09-03,8.144334787482098,autumn
Paris,2018-09-04,9.910504402974533,autumn
Paris,2018-09-05,23.365445635214517,autumn
Paris,2018-09-06,20.803397733238608,autumn
Paris,2018-09-07,4.183086167402508,autumn
Paris,2018-09-08,12.347535955885526,autumn
Paris,2018-09-09,15.899835710663147,autumn
Paris,2018-09-10,10.864797093874806,autumn
Paris,2018-09-11,13.074660624953642,autumn
Paris,2018-09-12,15.943865293790655,autumn
Paris,2018-09-13,18.79189013138204,autumn
Paris,2018-09-14,13.902285096099122,autumn
Paris,2018-09-15,20.324639902317447,autumn
Paris,2018-09-16,11.472367915400694,autumn
Paris,2018-09-17,3.9264632975491915,autumn
Paris,2018-09-18,6.4237945567751,autumn
Paris,2018-09-19,5.120655281912811,autumn
Paris,2018-09-20,21.94945429046011,autumn
Paris,2018-09-21,14.603111711351957,autumn
Paris,2018-09-22,12.725352963673679,autumn
Paris,2018-09-23,13.411495758676669,autumn
Paris,2018-09-24,10.903242017712497,autumn
Paris,2018-09-25,12.56367651357434,autumn
Paris,2018-09-26,8.154382035132219,autumn
Paris,2018-09-27,-2.964631076942468,autumn
Paris,2018-09-28,16.840817476990036,autumn
Paris,2018-09-29,17.77833389046242,autumn
Paris,2018-09-30,8.863656553114309,autumn
Paris,2018-10-01,18.682338032384582,autumn
Paris,2018-10-02,18.016028428553124,autumn
Paris,2018-10-03,13.34532465603635,autumn
Paris,2018-10-04,17.315887210509125,autumn
Paris,2018-10-05,11.860092205011677,autumn
Paris,2018-10-06,15.004965292711487,autumn
Paris,2018-10-07,17.57492292773986,autumn
Paris,2018-10-08,21.95435445756751,autumn
Paris,2018-10-09,16.757790566613146,autumn
Paris,2018-10-10,16.119870331153656,autumn
Paris,2018-10-11,9.635581688248674,autumn
Paris,2018-10-12,14.019878263589133,autumn
Paris,2018-10-13,3.2120765010767958,autumn
Paris,2018-10-14,5.22200668228277,autumn
Paris,2018-10-15,10.589945021708413,autumn
Paris,2018-10-16,15.655261552431869,autumn
Paris,2018-10-17,12.091809182305896,autumn
Paris,2018-10-18,14.604940552501892,autumn
Paris,2018-10-19,18.12876120712713,autumn
Paris,2018-10-20,16.03979597740488,autumn
Paris,2018-10-21,19.037903622512793,autumn
Paris,2018-10-22,15.765214693918933,autumn
Paris,2018-10-23,14.181130348420549,autumn
Paris,2018-10-24,14.32606073256573,autumn
Paris,2018-10-25,4.326393037319388,autumn
Paris,2018-10-26,18.643718776848377,autumn
Paris,2018-10-27,6.029631566781773,autumn
Paris,2018-10-28,10.88903660794285,autumn
Paris,2018-10-29,10.459902394233449,autumn
Paris,2018-10-30,9.68416286498247,autumn
Paris,2018-10-31,22.159555106190012,autumn
Paris,2018-11-01,10.19622620145846,autumn
Paris,2018-11-02,16.272587368517748,autumn
Paris,2018-11-03,12.206069721483864,autumn
Paris,2018-11-04,18.56272392837828,autumn
Paris,2018-11-05,9.093628839203754,autumn
Paris,2018-11-06,6.871065010931417,autumn
Paris,2018-11-07,14.702617812539675,autumn
Paris,2018-11-08,23.488036988997695,autumn
Paris,2018-11-09,12.987808397794069,autumn
Paris,2018-11-10,23.099135031663316,autumn
Paris,2018-11-11,15.82886128310524,autumn
Paris,2018-11-12,11.518426011335016,autumn
Paris,2018-11-13,13.30663176438735,autumn
Paris,2018-11-14,13.875436953664224,autumn
Paris,2018-11-15,8.881037155079806,autumn
Paris,2018-11-16,23.543270650295003,autumn
Paris,2018-11-17,1.5870933627646062,autumn
Paris,2018-11-18,9.760585123526408,autumn
Paris,2018-11-19,13.614779151055203,autumn
Paris,2018-11-20,11.618246098432909,autumn
Paris,2018-11-21,6.282499663279306,autumn
Paris,2018-11-22,14.010221495431743,autumn
Paris,2018-11-23,1.588811108256913,autumn
Paris,2018-11-24,16.227716593243294,autumn
Paris,2018-11-25,5.180609419207452,autumn
Paris,2018-11-26,2.1720793945763446,autumn
Paris,2018-11-27,18.017972152893144,autumn
Paris,2018-11-28,7.007233623524074,autumn
Paris,2018-11-29,8.32854014889102,autumn
Paris,2018-11-30,13.503123130823292,autumn
Paris,2018-12-01,10.439228480708305,winter
Paris,2018-12-02,14.931232083149297,winter
Paris,2018-12-03,9.411457903956912,winter
Paris,2018-12-04,10.483460545402796,winter
Paris,2018-12-05,8.116772333624358,winter
Paris,2018-12-06,13.944384914451186,winter
Paris,2018-12-07,4.961066905204864,winter
Paris,2018-12-08,-3.7854261156696767,winter
Paris,2018-12-09,-2.495717456918493,winter
Paris,2018-12-10,1.3751108710929358,winter
Paris,2018-12-11,-3.049694057323074,winter
Paris,2018-12-12,19.021574665078706,winter
Paris,2018-12-13,2.207924390267761,winter
Paris,2018-12-14,14.684545016021591,winter
Paris,2018-12-15,-3.3318777614956887,winter
Paris,2018-12-16,13.333847708124352,winter
Paris,2018-12-17,-3.00352629400168,winter
Paris,2018-12-18,0.2881927115701408,winter
Paris,2018-12-19,6.948009218404253,winter
Paris,2018-12-20,6.899469045867974,winter
Paris,2018-12-21,-2.0372814119397322,winter
Paris,2018-12-22,8.85772011964207,winter
Paris,2018-12-23,-4.134818602255981,winter
Paris,2018-12-24,-4.301348501594054,winter
Paris,2018-12-25,0.7155656503603095,winter
Paris,2018-12-26,9.17081744163266,winter
Paris,2018-12-27,-2.388977971624895,winter
Paris,2018-12-28,4.737662731052881,winter
Paris,2018-12-29,8.525342597927448,winter
Paris,2018-12-30,-1.9302405518513857,winter
Paris,2018-12-31,-1.6896004881188678,winter
Paris,2019-01-01,6.802593348936268,winter
Paris,2019-01-02,4.395179804008392,winter
Paris,2019-01-03,14.251457696637141,winter
Paris,2019-01-04,7.575376798607348,winter
Paris,2019-01-05,7.287611261661513,winter
Paris,2019-01-06,3.7284284478795198,winter
Paris,2019-01-07,11.626799649571847,winter
Paris,2019-01-08,14.387721019572286,winter
Paris,2019-01-09,0.41736851029126143,winter
Paris,2019-01-10,0.8151849249346597,winter
Paris,2019-01-11,-1.4445130261240815,winter
Paris,2019-01-12,0.48983288589440044,winter
Paris,2019-01-13,5.418519642366912,winter
Paris,2019-01-14,-4.272544735038439,winter
Paris,2019-01-15,2.713123212848081,winter
Paris,2019-01-16,3.6109439056924386,winter
Paris,2019-01-17,3.232416911856207,winter
Paris,2019-01-18,2.3015576847324146,winter
Paris,2019-01-19,7.500358478875986,winter
Paris,2019-01-20,6.757650641176884,winter
Paris,2019-01-21,5.173626996848621,winter
Paris,2019-01-22,-2.7092527106403264,winter
Paris,2019-01-23,4.240091773454273,winter
Paris,2019-01-24,7.466021068170825,winter
Paris,2019-01-25,-5.573073095502376,winter
Paris,2019-01-26,4.666982081012218,winter
Paris,2019-01-27,7.775332427567931,winter
Paris,2019-01-28,7.3710779712213474,winter
Paris,2019-01-29,-2.9677203725214722,winter
Paris,2019-01-30,6.94058497947566,winter
Paris,2019-01-31,0.9380242812578302,winter
Paris,2019-02-01,3.859441490586962,winter
Paris,2019-02-02,1.9719961273412365,winter
Paris,2019-02-03,-2.000374090278574,winter
Paris,2019-02-04,4.006090153100207,winter
Paris,2019-02-05,2.3189068475995858,winter
Paris,2019-02-06,0.7386638374362751,winter
Paris,2019-02-07,5.222711126491007,winter
Paris,2019-02-08,10.527612679917459,winter
Paris,2019-02-09,-2.597047934477639,winter
Paris,2019-02-10,3.9082721848366964,winter
Paris,2019-02-11,8.410986576373645,winter
Paris,2019-02-12,7.64479956958226,winter
Paris,2019-02-13,7.722454735195981,winter
Paris,2019-02-14,-0.35815147928980906,winter
Paris,2019-02-15,-2.071417027582137,winter
Paris,2019-02-16,5.125934681103704,winter
Paris,2019-02-17,9.548312577866929,winter
Paris,2019-02-18,8.917245119300887,winter
Paris,2019-02-19,-1.8112495032206124,winter
Paris,2019-02-20,4.68570865487906,winter
Paris,2019-02-21,-2.3504134121513967,winter
Paris,2019-02-22,8.267702068543592,winter
Paris,2019-02-23,7.869964098309998,winter
Paris,2019-02-24,3.5785456529832897,winter
Paris,2019-02-25,7.7152907990936646,winter
Paris,2019-02-26,0.37425303026143864,winter
Paris,2019-02-27,10.311092474956396,winter
Paris,2019-02-28,5.391667644076973,winter
Paris,2019-03-01,15.975608793344383,spring
Paris,2019-03-02,20.807321283868326,spring
Paris,2019-03-03,17.318341058719998,spring
Paris,2019-03-04,14.18580909955875,spring
Paris,2019-03-05,15.780051004983866,spring
Paris,2019-03-06,16.317690982139283,spring
Paris,2019-03-07,14.405683640080358,spring
Paris,2019-03-08,10.38967846116054,spring
Paris,2019-03-09,3.4289635204135234,spring
Paris,2019-03-10,8.284974835852209,spring
Paris,2019-03-11,12.468389149913609,spring
Paris,2019-03-12,11.065056206495552,spring
Paris,2019-03-13,14.297172959816855,spring
Paris,2019-03-14,17.987464790548707,spring
Paris,2019-03-15,18.4677577316113,spring
Paris,2019-03-16,7.907122225087463,spring
Paris,2019-03-17,13.755888577500636,spring
Paris,2019-03-18,10.724598913746282,spring
Paris,2019-03-19,14.559609063322904,spring
Paris,2019-03-20,10.922009565289319,spring
Paris,2019-03-21,14.435757542738681,spring
Paris,2019-03-22,12.113557191203245,spring
Paris,2019-03-23,11.4095760394052,spring
Paris,2019-03-24,5.7020316822960115,spring
Paris,2019-03-25,15.622242754193055,spring
Paris,2019-03-26,5.906761829470458,spring
Paris,2019-03-27,7.2973129087527,spring
Paris,2019-03-28,15.690129944529472,spring
Paris,2019-03-29,15.310724314271031,spring
Paris,2019-03-30,11.30820345506927,spring
Paris,2019-03-31,13.239299162470685,spring
Paris,2019-04-01,24.03223674189268,spring
Paris,2019-04-02,17.38389519838729,spring
Paris,2019-04-03,13.935978631936862,spring
Paris,2019-04-04,15.319570604020042,spring
Paris,2019-04-05,6.126732146441219,spring
Paris,2019-04-06,11.59839515007809,spring
Paris,2019-04-07,11.091665733138004,spring
Paris,2019-04-08,18.869554022368085,spring
Paris,2019-04-09,18.956646291307173,spring
Paris,2019-04-10,13.37669242177428,spring
Paris,2019-04-11,8.781473308605147,spring
Paris,2019-04-12,12.456099523141146,spring
Paris,2019-04-13,10.454610846755823,spring
Paris,2019-04-14,9.8301271555801,spring
Paris,2019-04-15,10.46265141420005,spring
Paris,2019-04-16,8.284373097917776,spring
Paris,2019-04-17,4.994333159251676,spring
Paris,2019-04-18,14.06800639522336,spring
Paris,2019-04-19,5.164150960884983,spring
Paris,2019-04-20,14.981178010752393,spring
Paris,2019-04-21,29.86411959166346,spring
Paris,2019-04-22,14.216771211888778,spring
Paris,2019-04-23,5.8306533174112865,spring
Paris,2019-04-24,12.513340936042368,spring
Paris,2019-04-25,5.614376742455601,spring
Paris,2019-04-26,16.190998874570973,spring
Paris,2019-04-27,4.224918611234602,spring
Paris,2019-04-28,10.258060215059324,spring
Paris,2019-04-29,11.57725466685729,spring
Paris,2019-04-30,8.1562848325181,spring
Paris,2019-05-01,16.151848509661047,spring
Paris,2019-05-02,11.316085171324195,spring
Paris,2019-05-03,10.840989373545442,spring
Paris,2019-05-04,6.42198708916534,spring
Paris,2019-05-05,7.415078181623826,spring
Paris,2019-05-06,11.961181986612273,spring
Paris,2019-05-07,9.7204162839264,spring
Paris,2019-05-08,5.691489057315495,spring
Paris,2019-05-09,12.27020485777196,spring
Paris,2019-05-10,18.089315478453614,spring
Paris,2019-05-11,16.702127535279217,spring
Paris,2019-05-12,8.711224781497627,spring
Paris,2019-05-13,2.51258854661536,spring
Paris,2019-05-14,7.903197090205173,spring
Paris,2019-05-15,9.520027686668257,spring
Paris,2019-05-16,12.602162573873326,spring
Paris,2019-05-17,6.903559077742372,spring
Paris,2019-05-18,17.554054181345293,spring
Paris,2019-05-19,15.07453085326703,spring
Paris,2019-05-20,10.51724560887568,spring
Paris,2019-05-21,13.334502473750709,spring
Paris,2019-05-22,14.07300686351506,spring
Paris,2019-05-23,6.507838427283558,spring
Paris,2019-05-24,17.11368937928582,spring
Paris,2019-05-25,4.51534008472558,spring
Paris,2019-05-26,2.859179481469392,spring
Paris,2019-05-27,8.741707806956445,spring
Paris,2019-05-28,18.963999563092315,spring
Paris,2019-05-29,19.985222780874256,spring
Paris,2019-05-30,18.70083722633036,spring
Paris,2019-05-31,8.43486825415955,spring
Paris,2019-06-01,19.302862531445108,summer
Paris,2019-06-02,19.975457474748843,summer
Paris,2019-06-03,17.2506861135347,summer
Paris,2019-06-04,19.166004498466272,summer
Paris,2019-06-05,14.395341409716206,summer
Paris,2019-06-06,20.32802228831628,summer
Paris,2019-06-07,14.447464122389222,summer
Paris,2019-06-08,20.961803023725146,summer
Paris,2019-06-09,22.717919878352603,summer
Paris,2019-06-10,24.48634359833941,summer
Paris,2019-06-11,19.857984687201657,summer
Paris,2019-06-12,23.01711614598326,summer
Paris,2019-06-13,21.963245922796016,summer
Paris,2019-06-14,26.64414743106482,summer
Paris,2019-06-15,25.746765858024087,summer
Paris,2019-06-16,25.386654227834114,summer
Paris,2019-06-17,21.322390130405967,summer
Paris,2019-06-18,34.42389802859753,summer
Paris,2019-06-19,21.283495324876466,summer
Paris,2019-06-20,22.156879596737742,summer
Paris,2019-06-21,14.699236386806964,summer
Paris,2019-06-22,25.18159331086364,summer
Paris,2019-06-23,26.923328447710556,summer
Paris,2019-06-24,26.499894815156093,summer
Paris,2019-06-25,21.2524769640399,summer
Paris,2019-06-26,28.81514785893844,summer
Paris,2019-06-27,30.930238272505353,summer
Paris,2019-06-28,12.813460354548365,summer
Paris,2019-06-29,21.833793733927024,summer
Paris,2019-06-30,19.136869599941885,summer
Paris,2019-07-01,24.12987760600297,summer
Paris,2019-07-02,27.142232358210368,summer
Paris,2019-07-03,20.111142679971234,summer
Paris,2019-07-04,10.081182347242853,summer
Paris,2019-07-05,14.866134781728794,summer
Paris,2019-07-06,27.72187798883751,summer
Paris,2019-07-07,14.461881759938947,summer
Paris,2019-07-08,8.569804616764404,summer
Paris,2019-07-09,14.863400837384953,summer
Paris,2019-07-10,14.609810224060801,summer
Paris,2019-07-11,15.787878265432841,summer
Paris,2019-07-12,13.12950648391667,summer
Paris,2019-07-13,16.357956150227434,summer
Paris,2019-07-14,19.024798966587955,summer
Paris,2019-07-15,25.218271438650536,summer
Paris,2019-07-16,20.151320026832963,summer
Paris,2019-07-17,25.082564194320014,summer
Paris,2019-07-18,30.785233525677842,summer
Paris,2019-07-19,22.22123926426641,summer
Paris,2019-07-20,28.985361911260203,summer
Paris,2019-07-21,19.38017054025934,summer
Paris,2019-07-22,22.3433933480005,summer
Paris,2019-07-23,14.453736520111876,summer
Paris,2019-07-24,18.77193401610212,summer
Paris,2019-07-25,25.643355754891857,summer
Paris,2019-07-26,16.290904684126488,summer
Paris,2019-07-27,16.032991326843,summer
Paris,2019-07-28,10.655142408771612,summer
Paris,2019-07-29,17.944782074804145,summer
Paris,2019-07-30,25.051940629817377,summer
Paris,2019-07-31,25.75546762213769,summer
Paris,2019-08-01,19.6957938139739,summer
Paris,2019-08-02,19.297838784805673,summer
Paris,2019-08-03,8.986041519936599,summer
Paris,2019-08-04,16.996533325261936,summer
Paris,2019-08-05,22.868336387313665,summer
Paris,2019-08-06,9.880351429615683,summer
Paris,2019-08-07,18.281189259202648,summer
Paris,2019-08-08,11.629634411485366,summer
Paris,2019-08-09,28.507288232574084,summer
Paris,2019-08-10,16.926538085742305,summer
Paris,2019-08-11,6.918299294922954,summer
Paris,2019-08-12,17.507658475623696,summer
Paris,2019-08-13,14.726062478612683,summer
Paris,2019-08-14,19.409468603615004,summer
Paris,2019-08-15,18.24501891567607,summer
Paris,2019-08-16,20.260910462497865,summer
Paris,2019-08-17,16.329336729008375,summer
Paris,2019-08-18,21.275047861153283,summer
Paris,2019-08-19,19.095237871260185,summer
Paris,2019-08-20,19.845931450799537,summer
Paris,2019-08-21,23.318757949460085,summer
Paris,2019-08-22,24.578045796249206,summer
Paris,2019-08-23,28.96559547364828,summer
Paris,2019-08-24,33.01351745654596,summer
Paris,2019-08-25,24.721165342915842,summer
Paris,2019-08-26,17.822326531788327,summer
Paris,2019-08-27,20.410257300025254,summer
Paris,2019-08-28,19.952133571080882,summer
Paris,2019-08-29,19.451232118881368,summer
Paris,2019-08-30,16.83374344673816,summer
Paris,2019-08-31,16.571982436799708,summer
Paris,2019-09-01,10.249199464441322,autumn
Paris,2019-09-02,18.97233834883647,autumn
Paris,2019-09-03,2.786077715376096,autumn
Paris,2019-09-04,13.309544798691784,autumn
Paris,2019-09-05,15.16238703000199,autumn
Paris,2019-09-06,12.627693660302677,autumn
Paris,2019-09-07,9.991068210682515,autumn
Paris,2019-09-08,11.24638620849197,autumn
Paris,2019-09-09,15.256933114173979,autumn
Paris,2019-09-10,8.301401943745503,autumn
Paris,2019-09-11,7.497004873154152,autumn
Paris,2019-09-12,19.404114438504493,autumn
Paris,2019-09-13,15.656275541593237,autumn
Paris,2019-09-14,5.984980858534868,autumn
Paris,2019-09-15,8.794332840175864,autumn
Paris,2019-09-16,3.2213002085624916,autumn
Paris,2019-09-17,23.93908940823368,autumn
Paris,2019-09-18,11.42886976169654,autumn
Paris,2019-09-19,9.270138862174118,autumn
Paris,2019-09-20,2.7373034819037385,autumn
Paris,2019-09-21,16.887954475616894,autumn
Paris,2019-09-22,12.922978018208097,autumn
Paris,2019-09-23,11.07491198850239,autumn
Paris,2019-09-24,18.083190168074157,autumn
Paris,2019-09-25,14.518878538673185,autumn
Paris,2019-09-26,16.52185276528553,autumn
Paris,2019-09-27,9.988421216528582,autumn
Paris,2019-09-28,8.556496127837672,autumn
Paris,2019-09-29,7.467342184603541,autumn
Paris,2019-09-30,13.127643173120331,autumn
Paris,2019-10-01,15.451349777909279,autumn
Paris,2019-10-02,13.854242579485081,autumn
Paris,2019-10-03,19.820960605018403,autumn
Paris,2019-10-04,15.765501866404806,autumn
Paris,2019-10-05,18.182190125267628,autumn
Paris,2019-10-06,14.346617136291234,autumn
Paris,2019-10-07,13.250549087268567,autumn
Paris,2019-10-08,15.757582522688923,autumn
Paris,2019-10-09,16.96993202944121,autumn
Paris,2019-10-10,9.004723681550253,autumn
Paris,2019-10-11,11.788121125939673,autumn
Paris,2019-10-12,5.472567229528604,autumn
Paris,2019-10-13,14.780894135286013,autumn
Paris,2019-10-14,4.8253667542578125,autumn
Paris,2019-10-15,10.348586222039849,autumn
Paris,2019-10-16,13.281159679859126,autumn
Paris,2019-10-17,21.874952587290384,autumn
Paris,2019-10-18,9.223105329285856,autumn
Paris,2019-10-19,13.458087301991599,autumn
Paris,2019-10-20,17.44065115687456,autumn
Paris,2019-10-21,15.02999384493116,autumn
Paris,2019-10-22,14.487877279889421,autumn
Paris,2019-10-23,15.020509404196005,autumn
Paris,2019-10-24,4.592163518371208,autumn
Paris,2019-10-25,13.842506767580321,autumn
Paris,2019-10-26,8.20172350728634,autumn
Paris,2019-10-27,15.224791972226823,autumn
Paris,2019-10-28,19.185253077585372,autumn
Paris,2019-10-29,7.67080178563838,autumn
Paris,2019-10-30,8.891718626193258,autumn
Paris,2019-10-31,15.006805651883226,autumn
Paris,2019-11-01,12.98185112889792,autumn
Paris,2019-11-02,15.114775973012074,autumn
Paris,2019-11-03,18.933120182640444,autumn
Paris,2019-11-04,12.333988784203493,autumn
Paris,2019-11-05,12.460985057444194,autumn
Paris,2019-11-06,15.098908897193818,autumn
Paris,2019-11-07,9.68556677522866,autumn
Paris,2019-11-08,10.325895922641259,autumn
Paris,2019-11-09,12.069579691358038,autumn
Paris,2019-11-10,6.7270779029672285,autumn
Paris,2019-11-11,11.307807296889292,autumn
Paris,2019-11-12,19.167864158576137,autumn
Paris,2019-11-13,11.817014454659947,autumn
Paris,2019-11-14,9.999799684890734,autumn
Paris,2019-11-15,10.570785605806822,autumn
Paris,2019-11-16,11.674250385569508,autumn
Paris,2019-11-17,18.497902614258827,autumn
Paris,2019-11-18,18.92536400975677,autumn
Paris,2019-11-19,15.272975978437952,autumn
Paris,2019-11-20,8.466558144894538,autumn
Paris,2019-11-21,18.209618972385595,autumn
Paris,2019-11-22,12.39229744871806,autumn
Paris,2019-11-23,12.53302851289116,autumn
Paris,2019-11-24,13.49885247789136,autumn
Paris,2019-11-25,15.672228715108053,autumn
Paris,2019-11-26,4.253056442004028,autumn
Paris,2019-11-27,20.107479109567457,autumn
Paris,2019-11-28,15.863790127365807,autumn
Paris,2019-11-29,6.1127919678101215,autumn
Paris,2019-11-30,20.578174236669906,autumn
Paris,2019-12-01,6.601149501795007,winter
Paris,2019-12-02,2.6908955347628107,winter
Paris,2019-12-03,5.684997665630597,winter
Paris,2019-12-04,3.1252111688675726,winter
Paris,2019-12-05,-3.9452725365559806,winter
Paris,2019-12-06,5.77177267401593,winter
Paris,2019-12-07,-3.8698350995839714,winter
Paris,2019-12-08,0.738262780185259,winter
Paris,2019-12-09,3.096043194280302,winter
Paris,2019-12-10,2.7319528524847327,winter
Paris,2019-12-11,8.347945766110271,winter
Paris,2019-12-12,2.329937304009955,winter
Paris,2019-12-13,3.3471192338849454,winter
Paris,2019-12-14,1.6114808461018089,winter
Paris,2019-12-15,-1.7318746993838965,winter
Paris,2019-12-16,6.207945536574667,winter
Paris,2019-12-17,12.827215667917978,winter
Paris,2019-12-18,0.26965322343762677,winter
Paris,2019-12-19,1.9082111385892468,winter
Paris,2019-12-20,4.730385798471087,winter
Paris,2019-12-21,-3.4040153940297557,winter
Paris,2019-12-22,8.22628557760637,winter
Paris,2019-12-23,4.648628960604814,winter
Paris,2019-12-24,4.005750785950623,winter
Paris,2019-12-25,6.730087727076355,winter
Paris,2019-12-26,3.5845359935739936,winter
Paris,2019-12-27,-2.2382262987502024,winter
Paris,2019-12-28,6.317287880020216,winter
Paris,2019-12-29,4.051266727332454,winter
Tokyo,2010-01-01,2.3883426468364393,winter
Tokyo,2010-01-02,13.979954093948084,winter
Tokyo,2010-01-03,2.6299648157185627,winter
Tokyo,2010-01-04,4.258388020192459,winter
Tokyo,2010-01-05,10.510478534049508,winter
Tokyo,2010-01-06,5.1778911256663305,winter
Tokyo,2010-01-07,7.074563373102226,winter
Tokyo,2010-01-08,1.7766482327509232,winter
Tokyo,2010-01-09,5.703036187259626,winter
Tokyo,2010-01-10,1.8673181748345593,winter
Tokyo,2010-01-11,-1.6480515934012727,winter
Tokyo,2010-01-12,14.268307562938713,winter
Tokyo,2010-01-13,4.19048402665826,winter
Tokyo,2010-01-14,8.019516712155779,winter
Tokyo,2010-01-15,9.601994006860812,winter
Tokyo,2010-01-16,6.952989379705247,winter
Tokyo,2010-01-17,12.796937896940648,winter
Tokyo,2010-01-18,10.061454758786262,winter
Tokyo,2010-01-19,-1.2171345409895693,winter
Tokyo,2010-01-20,5.172945230523401,winter
Tokyo,2010-01-21,3.0948546001273445,winter
Tokyo,2010-01-22,1.3130429033543174,winter
Tokyo,2010-01-23,6.754507731669867,winter
Tokyo,2010-01-24,-2.449132569484954,winter
Tokyo,2010-01-25,3.3341319387347697,winter
Tokyo,2010-01-26,10.611501750925559,winter
Tokyo,2010-01-27,9.41558836565021,winter
Tokyo,2010-01-28,1.8570386392395029,winter
Tokyo,2010-01-29,17.37750732740927,winter
Tokyo,2010-01-30,1.2997189085868572,winter
Tokyo,2010-01-31,1.6937373527510275,winter
Tokyo,2010-02-01,6.473996809902059,winter
Tokyo,2010-02-02,8.529344655559246,winter
Tokyo,2010-02-03,11.42632389848973,winter
Tokyo,2010-02-04,4.730022261724302,winter
Tokyo,2010-02-05,5.916084446309836,winter
Tokyo,2010-02-06,4.339162164544606,winter
Tokyo,2010-02-07,8.971027787321194,winter
Tokyo,2010-02-08,5.974858134329702,winter
Tokyo,2010-02-09,7.913961980145298,winter
Tokyo,2010-02-10,-3.4606008139484663,winter
Tokyo,2010-02-11,9.77980988245341,winter
Tokyo,2010-02-12,4.266934692567336,winter
Tokyo,2010-02-13,12.215310574233765,winter
Tokyo,2010-02-14,4.866755421457082,winter
Tokyo,2010-02-15,7.799515058265938,winter
Tokyo,2010-02-16,5.23412556984022,winter
Tokyo,2010-02-17,6.15672026313879,winter
